id,pedido_id,motorista_id,veículo_id,data_entrega,ano,mês,status,custo,hodometro_inicial,hodometro_final
398,5528,18,3,2025-01-23,2025,1,entregue,949.29,216355,216360
399,5727,46,4,2025-01-26,2025,1,atrasada,1054.34,456603,456681
400,7128,16,13,2025-01-24,2025,1,entregue,1372.14,23314,23471
401,8461,16,40,2025-01-23,2025,1,entregue,701.94,81377,81665
402,8560,35,13,2025-01-24,2025,1,entregue,731.46,23471,23631
403,9182,12,38,2025-01-22,2025,1,entregue,1011.96,424012,424157
404,9429,10,6,2025-01-24,2025,1,entregue,703.69,109181,109481
405,9660,10,46,2025-01-24,2025,1,entregue,1450.07,351756,351766
406,9774,49,14,2025-01-23,2025,1,entregue,286.75,127579,127877
407,459,3,43,2025-01-27,2025,1,atrasada,789.70,203764,203957
408,471,2,34,2025-01-27,2025,1,atrasada,1463.08,161704,161755
409,697,11,9,2025-01-23,2025,1,entregue,651.18,265138,265245
410,1152,18,13,2025-01-28,2025,1,atrasada,250.42,23631,23734
411,1569,17,35,2025-01-23,2025,1,entregue,870.39,166588,166835
412,2273,44,21,2025-01-25,2025,1,entregue,1436.99,280355,280395
413,2487,16,5,2025-01-24,2025,1,entregue,1152.76,492455,492690
414,2998,44,23,2025-01-24,2025,1,entregue,384.26,425379,425430
415,3567,13,5,2025-01-26,2025,1,atrasada,858.73,492690,492709
416,3635,50,7,2025-01-24,2025,1,entregue,118.67,399073,399199
417,4013,5,11,2025-01-25,2025,1,entregue,636.32,189775,190007
418,5401,35,40,,2025,1,cancelado,881.91,81665,81954
419,5439,45,7,2025-01-23,2025,1,entregue,1155.71,399199,399421
420,6179,24,19,2025-01-25,2025,1,entregue,882.50,269636,269698
421,6812,16,5,2025-01-24,2025,1,entregue,600.18,492709,492723
422,7749,12,4,2025-01-25,2025,1,entregue,964.69,456681,456811
423,8275,15,9,2025-01-24,2025,1,entregue,207.10,265245,265528
424,8774,40,14,2025-01-28,2025,1,atrasada,1383.48,127877,127953
425,9088,17,7,2025-01-28,2025,1,atrasada,404.10,399421,399457
426,9452,46,3,2025-01-28,2025,1,atrasada,1160.63,216360,216613
427,180,34,13,2025-01-26,2025,1,entregue,849.42,23734,23993
428,182,10,35,2025-01-25,2025,1,entregue,331.45,166835,166910
429,433,45,23,,2025,1,cancelado,200.07,425430,425499
430,663,46,40,,2025,1,cancelado,823.06,81954,81975
431,1424,5,8,2025-01-24,2025,1,entregue,675.26,450531,450808
432,2512,18,8,2025-01-25,2025,1,entregue,803.61,450808,450849
433,3195,5,36,2025-01-25,2025,1,entregue,1174.74,428297,428368
434,3401,13,21,2025-01-26,2025,1,entregue,1192.70,280395,280527
435,3484,40,40,2025-01-24,2025,1,entregue,560.43,81975,82134
436,3505,10,21,2025-01-25,2025,1,entregue,395.07,280527,280764
437,4102,46,26,,2025,1,cancelado,1069.98,293222,293295
438,4517,17,26,2025-01-28,2025,1,atrasada,1036.36,293295,293436
439,4772,17,14,2025-01-25,2025,1,entregue,665.28,127953,127974
440,5591,10,26,2025-01-26,2025,1,entregue,1050.91,293436,293534
441,6302,15,19,2025-01-26,2025,1,entregue,513.45,269698,269718
442,6552,2,40,2025-01-26,2025,1,entregue,231.30,82134,82397
443,6640,9,21,2025-01-26,2025,1,entregue,690.22,280764,280987
444,6768,2,44,2025-01-25,2025,1,entregue,96.52,395270,395375
445,6771,42,28,2025-01-25,2025,1,entregue,970.93,340955,341102
446,7202,45,4,2025-01-27,2025,1,atrasada,572.25,456811,456892
447,7709,40,46,2025-01-29,2025,1,atrasada,843.94,351766,351837
448,7801,40,28,2025-01-24,2025,1,entregue,805.41,341102,341391
449,166,34,33,2025-01-30,2025,1,atrasada,1489.85,8160,8288
450,412,3,19,2025-01-28,2025,1,atrasada,668.42,269718,269839
451,426,35,46,2025-01-27,2025,1,entregue,684.36,351837,351976
452,724,49,36,2025-01-27,2025,1,entregue,669.60,428368,428477
453,2633,3,21,2025-01-26,2025,1,entregue,827.21,280987,281220
454,3260,45,4,2025-01-26,2025,1,entregue,198.03,456892,457144
455,4037,11,43,2025-01-25,2025,1,entregue,79.34,203957,204025
456,4132,9,40,2025-01-26,2025,1,entregue,858.58,82397,82624
457,4725,13,13,2025-01-26,2025,1,entregue,209.53,23993,24265
458,4917,3,9,2025-01-27,2025,1,entregue,1142.08,265528,265735
459,5134,17,23,2025-01-26,2025,1,entregue,842.49,425499,425759
460,5135,17,38,2025-01-25,2025,1,entregue,479.89,424157,424274
461,5596,40,31,2025-01-26,2025,1,entregue,692.58,441040,441092
462,5702,5,21,2025-01-26,2025,1,entregue,808.46,281220,281441
463,5859,12,13,2025-01-29,2025,1,atrasada,1190.27,24265,24292
464,6035,42,14,2025-01-28,2025,1,atrasada,930.17,127974,128010
465,7098,50,31,2025-01-25,2025,1,entregue,669.35,441092,441210
466,7902,16,44,2025-01-25,2025,1,entregue,126.07,395375,395660
467,8329,10,23,2025-01-27,2025,1,entregue,643.17,425759,425853
468,8425,34,38,2025-01-26,2025,1,entregue,763.93,424274,424541
469,8869,9,36,2025-01-27,2025,1,entregue,963.77,428477,428591
470,9553,50,14,2025-01-26,2025,1,entregue,56.03,128010,128290
471,9971,11,23,2025-01-25,2025,1,entregue,1173.83,425853,426003
472,551,2,35,2025-01-30,2025,1,atrasada,846.19,166910,167106
473,588,10,36,2025-01-31,2025,1,atrasada,955.52,428591,428619
474,698,19,6,2025-01-29,2025,1,entregue,873.07,109481,109738
475,720,45,11,,2025,1,cancelado,928.98,190007,190040
476,805,15,46,2025-01-29,2025,1,entregue,1163.13,351976,352042
477,1243,19,23,2025-01-27,2025,1,entregue,382.82,426003,426182
478,1343,17,38,2025-01-30,2025,1,atrasada,129.30,424541,424743
479,3177,18,21,2025-01-30,2025,1,atrasada,1030.46,281441,281479
480,3241,49,11,2025-01-31,2025,1,atrasada,53.08,190040,190283
481,3916,10,19,2025-01-28,2025,1,entregue,116.63,269839,269983
482,4131,5,38,2025-01-27,2025,1,entregue,505.83,424743,424831
483,4304,2,38,2025-02-01,2025,1,atrasada,1037.23,424831,425073
484,4472,18,14,2025-01-28,2025,1,entregue,1089.96,128290,128373
485,5027,34,35,2025-02-01,2025,1,atrasada,778.86,167106,167366
486,5466,17,36,2025-01-31,2025,1,atrasada,1398.70,428619,428739
487,5908,20,13,2025-02-01,2025,1,atrasada,1298.69,24292,24480
488,6309,44,34,2025-02-01,2025,1,atrasada,1435.75,161755,161971
489,6489,9,3,2025-01-29,2025,1,entregue,193.93,216613,216619
490,7320,12,21,,2025,1,cancelado,1388.61,281479,281662
491,8417,20,26,2025-01-30,2025,1,atrasada,707.35,293534,293763
492,8744,49,35,2025-01-27,2025,1,entregue,508.42,167366,167649
493,9614,49,8,2025-01-27,2025,1,entregue,484.45,450849,451013
494,9619,50,28,2025-01-29,2025,1,entregue,586.58,341391,341457
495,60,5,31,2025-01-29,2025,1,entregue,886.15,441210,441424
496,396,2,23,2025-01-29,2025,1,entregue,568.38,426182,426328
497,452,42,9,2025-01-28,2025,1,entregue,675.11,265735,265798
498,3212,50,43,2025-02-02,2025,1,atrasada,762.35,204025,204073
499,3421,24,36,2025-01-30,2025,1,entregue,505.29,428739,428857
500,4224,16,9,2025-01-28,2025,1,entregue,89.35,265798,265842
501,4390,13,31,2025-01-29,2025,1,entregue,529.47,441424,441501
502,5206,45,28,2025-01-29,2025,1,entregue,288.98,341457,341528
503,5323,9,8,,2025,1,cancelado,848.36,451013,451273
504,5557,9,26,2025-01-31,2025,1,atrasada,1445.93,293763,293848
505,5618,40,9,2025-01-29,2025,1,entregue,1184.14,265842,265880
506,5885,20,36,2025-01-29,2025,1,entregue,663.10,428857,429041
507,5998,5,34,2025-01-30,2025,1,entregue,58.68,161971,162082
508,6518,46,14,2025-01-28,2025,1,entregue,350.73,128373,128456
509,7338,17,23,2025-01-29,2025,1,entregue,444.32,426328,426523
510,7433,11,14,2025-01-30,2025,1,entregue,477.63,128456,128518
511,8032,3,34,2025-01-30,2025,1,entregue,997.85,162082,162216
512,8752,11,5,2025-01-28,2025,1,entregue,789.03,492723,492980
513,8926,49,38,,2025,1,cancelado,305.28,425073,425195
514,9361,45,43,,2025,1,cancelado,275.58,204073,204124
515,9440,2,6,2025-02-02,2025,1,atrasada,1192.19,109738,109818
516,3123,42,38,2025-02-01,2025,2,atrasada,113.95,425195,425349
517,3576,24,35,2025-01-29,2025,2,entregue,1003.82,167649,167785
518,4228,50,13,2025-02-03,2025,2,atrasada,1477.34,24480,24512
519,4298,35,35,2025-02-01,2025,2,atrasada,507.23,167785,168029
520,4709,17,8,2025-01-29,2025,2,entregue,1077.17,451273,451565
521,4758,9,45,2025-01-29,2025,2,entregue,530.22,6790,7026
522,4843,44,13,2025-01-31,2025,2,entregue,828.42,24512,24538
523,5004,24,44,2025-01-31,2025,2,entregue,349.22,395660,395783
524,5798,45,38,2025-01-29,2025,2,entregue,963.35,425349,425524
525,6027,24,34,2025-01-30,2025,2,entregue,895.64,162216,162254
526,7147,50,46,2025-01-30,2025,2,entregue,554.77,352042,352208
527,7198,24,14,2025-02-02,2025,2,atrasada,1275.38,128518,128543
528,7326,35,6,2025-02-01,2025,2,atrasada,557.97,109818,109886
529,7587,12,7,,2025,2,cancelado,1316.01,399457,399469
530,8649,20,36,2025-01-30,2025,2,entregue,87.49,429041,429297
531,9105,45,31,2025-01-31,2025,2,entregue,530.77,441501,441563
532,9269,45,23,2025-01-29,2025,2,entregue,1261.38,426523,426570
533,9837,19,40,2025-01-31,2025,2,entregue,106.09,82624,82819
534,891,20,4,2025-02-01,2025,2,entregue,1007.60,457144,457384
535,1004,9,8,2025-01-31,2025,2,entregue,193.83,451565,451718
536,1122,19,45,2025-02-01,2025,2,entregue,603.41,7026,7053
537,1539,44,13,2025-02-01,2025,2,entregue,212.03,24538,24687
538,2353,2,8,,2025,2,cancelado,922.38,451718,451989
539,2403,12,36,2025-01-30,2025,2,entregue,888.29,429297,429348
540,2555,15,38,2025-01-31,2025,2,entregue,158.01,425524,425645
541,3035,49,3,2025-01-30,2025,2,entregue,1246.02,216619,216903
542,3119,42,21,2025-02-01,2025,2,entregue,1183.31,281662,281848
543,3203,45,5,2025-01-30,2025,2,entregue,158.53,492980,493103
544,3251,46,31,2025-02-01,2025,2,entregue,1137.88,441563,441838
545,4189,10,7,2025-02-04,2025,2,atrasada,250.99,399469,399522
546,4301,12,34,2025-02-02,2025,2,atrasada,936.86,162254,162383
547,4404,18,40,2025-02-01,2025,2,entregue,819.05,82819,82918
548,5481,17,44,2025-02-01,2025,2,entregue,1017.03,395783,395888
549,6243,5,13,2025-02-04,2025,2,atrasada,801.65,24687,24967
550,7893,44,19,2025-01-31,2025,2,entregue,1321.34,269983,270116
551,8216,50,45,2025-01-30,2025,2,entregue,1436.30,7053,7266
552,8554,34,19,2025-02-03,2025,2,atrasada,695.15,270116,270281
553,8577,45,4,2025-01-31,2025,2,entregue,1280.43,457384,457436
554,8600,13,34,,2025,2,cancelado,973.59,162383,162507
555,8629,17,28,2025-01-31,2025,2,entregue,565.11,341528,341603
556,9179,46,43,,2025,2,cancelado,234.85,204124,204412
557,9208,44,45,2025-01-30,2025,2,entregue,1062.69,7266,7385
558,9970,5,14,2025-02-01,2025,2,entregue,689.66,128543,128819
559,1259,44,9,2025-02-03,2025,2,atrasada,740.80,265880,266179
560,1388,49,33,2025-02-01,2025,2,entregue,1001.30,8288,8350
561,1858,11,43,2025-01-31,2025,2,entregue,400.56,204412,204630
562,2217,49,26,,2025,2,cancelado,178.12,293848,293955
563,3162,35,7,2025-01-31,2025,2,entregue,1469.29,399522,399681
564,4353,45,44,2025-02-05,2025,2,atrasada,609.31,395888,396087
565,4453,15,43,2025-01-31,2025,2,entregue,395.60,204630,204698
566,5503,42,6,2025-02-05,2025,2,atrasada,507.82,109886,109972
567,5933,44,21,2025-02-03,2025,2,atrasada,288.28,281848,282005
568,6457,11,23,2025-01-31,2025,2,entregue,783.37,426570,426589
569,6799,13,36,2025-02-02,2025,2,entregue,163.48,429348,429417
570,7637,17,6,2025-02-05,2025,2,atrasada,921.94,109972,110230
571,7868,16,45,2025-02-02,2025,2,entregue,123.16,7385,7415
572,8177,45,23,2025-02-02,2025,2,entregue,1308.25,426589,426633
573,8383,17,36,2025-02-02,2025,2,entregue,193.10,429417,429491
574,745,44,45,2025-02-01,2025,2,entregue,1244.06,7415,7706
575,1438,35,5,2025-02-03,2025,2,entregue,796.46,493103,493400
576,1528,46,7,,2025,2,cancelado,905.07,399681,399873
577,1824,35,5,2025-02-01,2025,2,entregue,931.55,493400,493676
578,2240,9,9,,2025,2,cancelado,313.95,266179,266315
579,2373,11,3,2025-02-03,2025,2,entregue,1037.43,216903,217088
580,3616,18,14,2025-02-03,2025,2,entregue,540.31,128819,129005
581,3694,24,34,2025-02-01,2025,2,entregue,1403.86,162507,162685
582,4658,20,35,2025-02-01,2025,2,entregue,553.85,168029,168298
583,4678,49,13,2025-02-02,2025,2,entregue,916.72,24967,25165
584,5205,10,14,2025-02-01,2025,2,entregue,473.90,129005,129211
585,5381,19,31,2025-02-02,2025,2,entregue,105.96,441838,442107
586,5390,45,36,2025-02-03,2025,2,entregue,654.24,429491,429543
587,5469,35,38,2025-02-04,2025,2,atrasada,1036.21,425645,425679
588,6159,46,45,2025-02-05,2025,2,atrasada,109.93,7706,7957
589,6524,19,44,2025-02-03,2025,2,entregue,685.19,396087,396232
590,8057,49,6,2025-02-01,2025,2,entregue,1160.38,110230,110296
591,8751,40,21,2025-02-02,2025,2,entregue,443.56,282005,282201
592,9467,13,5,2025-02-03,2025,2,entregue,309.49,493676,493948
593,267,20,40,2025-02-04,2025,2,entregue,522.83,82918,83196
594,292,46,33,,2025,2,cancelado,1156.55,8350,8475
595,553,16,21,2025-02-04,2025,2,entregue,586.84,282201,282441
596,1224,5,31,2025-02-03,2025,2,entregue,100.19,442107,442337
597,1452,35,40,2025-02-06,2025,2,atrasada,81.21,83196,83368
598,2236,17,34,2025-02-06,2025,2,atrasada,704.63,162685,162760
599,2525,9,33,,2025,2,cancelado,562.95,8475,8513
600,3485,16,46,2025-02-05,2025,2,entregue,281.54,352208,352358
601,3597,18,3,2025-02-04,2025,2,entregue,1166.61,217088,217316
602,3722,35,13,2025-02-05,2025,2,entregue,1048.23,25165,25304
603,4962,10,21,2025-02-04,2025,2,entregue,318.00,282441,282449
604,5770,15,44,2025-02-04,2025,2,entregue,110.29,396232,396279
605,6296,12,9,2025-02-08,2025,2,atrasada,605.33,266315,266458
606,6473,24,21,2025-02-05,2025,2,entregue,798.41,282449,282638
607,6545,46,44,2025-02-05,2025,2,entregue,1162.17,396279,396471
608,7332,49,19,2025-02-05,2025,2,entregue,1241.06,270281,270499
609,7505,34,9,2025-02-07,2025,2,atrasada,516.45,266458,266576
610,7513,13,7,2025-02-05,2025,2,entregue,935.74,399873,399900
611,7931,9,23,2025-02-06,2025,2,atrasada,1496.78,426633,426850
612,8051,5,23,2025-02-04,2025,2,entregue,925.14,426850,426971
613,8518,20,26,2025-02-04,2025,2,entregue,1463.27,293955,294242
614,8634,45,4,2025-02-06,2025,2,atrasada,191.09,457436,457548
615,8910,20,6,2025-02-07,2025,2,atrasada,886.85,110296,110363
616,8927,17,40,,2025,2,cancelado,1142.86,83368,83377
617,9056,16,6,2025-02-06,2025,2,atrasada,453.05,110363,110476
618,9472,18,35,2025-02-08,2025,2,atrasada,362.14,168298,168327
619,9607,45,7,,2025,2,cancelado,568.78,399900,400071
620,139,12,19,2025-02-06,2025,2,entregue,93.14,270499,270531
621,201,3,34,,2025,2,cancelado,401.70,162760,162940
622,552,46,43,2025-02-05,2025,2,entregue,1381.37,204698,204726
623,742,10,44,2025-02-04,2025,2,entregue,553.92,396471,396751
624,1472,3,46,2025-02-04,2025,2,entregue,605.13,352358,352610
625,1604,20,36,,2025,2,cancelado,1185.91,429543,429658
626,1917,3,14,2025-02-05,2025,2,entregue,391.96,129211,129483
627,2295,35,43,2025-02-06,2025,2,entregue,765.71,204726,204844
628,2458,24,13,2025-02-07,2025,2,atrasada,793.92,25304,25457
629,2746,45,35,2025-02-04,2025,2,entregue,934.26,168327,168492
630,3540,10,44,2025-02-07,2025,2,atrasada,1001.51,396751,397037
631,4192,49,4,2025-02-04,2025,2,entregue,401.88,457548,457698
632,4653,3,46,2025-02-04,2025,2,entregue,403.50,352610,352725
633,5356,50,5,2025-02-05,2025,2,entregue,314.26,493948,494061
634,6316,12,19,2025-02-05,2025,2,entregue,1394.57,270531,270680
635,7008,50,11,2025-02-09,2025,2,atrasada,962.47,190283,190545
636,7386,10,28,2025-02-05,2025,2,entregue,609.38,341603,341838
637,7940,40,40,2025-02-04,2025,2,entregue,979.04,83377,83384
638,8130,24,3,2025-02-09,2025,2,atrasada,620.84,217316,217418
639,8828,34,5,2025-02-04,2025,2,entregue,1378.80,494061,494229
640,8976,42,5,,2025,2,cancelado,1378.62,494229,494362
641,9146,9,34,2025-02-04,2025,2,entregue,942.17,162940,163144
642,9497,44,40,2025-02-06,2025,2,entregue,1364.11,83384,83664
643,9536,18,38,2025-02-08,2025,2,atrasada,338.25,425679,425851
644,179,5,31,2025-02-10,2025,2,atrasada,846.29,442337,442581
645,188,34,7,2025-02-07,2025,2,entregue,925.91,400071,400086
646,618,40,8,2025-02-08,2025,2,atrasada,285.42,451989,452029
647,637,42,3,2025-02-07,2025,2,entregue,1206.92,217418,217437
648,656,49,35,2025-02-09,2025,2,atrasada,501.87,168492,168605
649,2651,44,31,2025-02-10,2025,2,atrasada,1475.64,442581,442825
650,3811,20,43,2025-02-05,2025,2,entregue,320.40,204844,204957
651,4702,44,21,2025-02-07,2025,2,entregue,855.18,282638,282908
652,4844,42,9,2025-02-05,2025,2,entregue,1065.06,266576,266697
653,5583,3,11,2025-02-07,2025,2,entregue,1150.71,190545,190635
654,5928,3,19,2025-02-07,2025,2,entregue,980.25,270680,270728
655,6860,44,3,,2025,2,cancelado,839.47,217437,217525
656,7659,9,3,2025-02-08,2025,2,atrasada,61.95,217525,217630
657,8686,11,34,,2025,2,cancelado,888.62,163144,163371
658,8704,11,6,2025-02-07,2025,2,entregue,1052.64,110476,110671
659,8809,45,28,2025-02-08,2025,2,atrasada,457.39,341838,342067
660,9020,17,4,2025-02-07,2025,2,entregue,633.10,457698,457864
661,9173,9,3,2025-02-06,2025,2,entregue,1183.85,217630,217842
662,9978,44,8,2025-02-05,2025,2,entregue,509.42,452029,452166
663,154,2,14,2025-02-08,2025,2,entregue,560.09,129483,129662
664,1838,45,21,2025-02-07,2025,2,entregue,841.06,282908,283160
665,2502,34,40,2025-02-11,2025,2,atrasada,896.31,83664,83944
666,2612,42,8,2025-02-12,2025,2,atrasada,436.62,452166,452395
667,3108,5,6,2025-02-08,2025,2,entregue,446.09,110671,110748
668,3269,24,44,2025-02-08,2025,2,entregue,231.83,397037,397232
669,3610,24,46,,2025,2,cancelado,769.54,352725,352775
670,4972,20,46,2025-02-08,2025,2,entregue,988.96,352775,352867
671,5769,40,40,2025-02-07,2025,2,entregue,281.17,83944,84037
672,6485,9,46,2025-02-06,2025,2,entregue,1356.48,352867,352910
673,6990,49,19,2025-02-07,2025,2,entregue,1214.29,270728,270825
674,7057,11,28,2025-02-09,2025,2,atrasada,1330.11,342067,342195
675,8356,9,34,2025-02-08,2025,2,entregue,1469.85,163371,163596
676,8933,10,3,,2025,2,cancelado,1113.36,217842,217875
677,1609,35,13,2025-02-09,2025,2,entregue,499.63,25457,25581
678,1633,46,35,2025-02-09,2025,2,entregue,1090.42,168605,168901
679,1665,3,9,2025-02-08,2025,2,entregue,350.32,266697,266775
680,1851,17,21,2025-02-07,2025,2,entregue,651.16,283160,283179
681,2228,42,19,,2025,2,cancelado,816.13,270825,271108
682,2328,45,35,2025-02-09,2025,2,entregue,1155.77,168901,168910
683,3093,44,4,2025-02-07,2025,2,entregue,882.95,457864,457980
684,4645,35,19,2025-02-09,2025,2,entregue,663.91,271108,271363
685,5136,40,35,2025-02-07,2025,2,entregue,1268.05,168910,169105
686,5296,50,23,2025-02-08,2025,2,entregue,622.35,426971,427059
687,5350,16,3,,2025,2,cancelado,1288.33,217875,218138
688,5442,16,5,2025-02-07,2025,2,entregue,1201.04,494362,494407
689,5985,20,28,2025-02-07,2025,2,entregue,826.58,342195,342335
690,6016,45,9,2025-02-12,2025,2,atrasada,576.57,266775,266820
691,6217,34,13,,2025,2,cancelado,840.64,25581,25770
692,6708,49,35,2025-02-09,2025,2,entregue,197.19,169105,169265
693,7517,15,33,2025-02-07,2025,2,entregue,201.73,8513,8729
694,7778,40,6,,2025,2,cancelado,1458.47,110748,110866
695,7923,15,45,2025-02-08,2025,2,entregue,717.19,7957,7977
696,7942,5,31,2025-02-07,2025,2,entregue,348.71,442825,443007
697,8110,42,36,,2025,2,cancelado,156.67,429658,429691
698,8221,19,14,2025-02-09,2025,2,entregue,150.09,129662,129848
699,8523,44,8,2025-02-10,2025,2,atrasada,858.71,452395,452446
700,9747,46,34,,2025,2,cancelado,1282.58,163596,163621
701,36,49,33,2025-02-09,2025,2,entregue,1351.84,8729,8748
702,107,45,19,,2025,2,cancelado,989.21,271363,271539
703,381,9,7,2025-02-13,2025,2,atrasada,1124.11,400086,400226
704,1400,49,31,2025-02-08,2025,2,entregue,1243.14,443007,443140
705,1431,13,43,2025-02-08,2025,2,entregue,943.15,204957,205232
706,2181,3,40,2025-02-08,2025,2,entregue,50.41,84037,84196
707,3073,13,45,2025-02-08,2025,2,entregue,665.81,7977,7997
708,3778,34,40,2025-02-13,2025,2,atrasada,1192.49,84196,84272
709,4398,44,45,2025-02-09,2025,2,entregue,94.40,7997,8292
710,4716,34,8,,2025,2,cancelado,578.48,452446,452454
711,5569,2,28,2025-02-09,2025,2,entregue,859.53,342335,342448
712,6694,42,5,2025-02-12,2025,2,atrasada,1043.10,494407,494630
713,6839,44,31,2025-02-09,2025,2,entregue,1044.76,443140,443175
714,6870,9,43,,2025,2,cancelado,605.85,205232,205317
715,6912,49,19,2025-02-09,2025,2,entregue,655.47,271539,271681
716,7173,9,31,2025-02-08,2025,2,entregue,1473.78,443175,443189
717,7710,16,43,,2025,2,cancelado,1202.89,205317,205549
718,8022,15,21,2025-02-08,2025,2,entregue,1430.34,283179,283445
719,8619,2,19,2025-02-09,2025,2,entregue,754.93,271681,271841
720,9050,50,38,2025-02-09,2025,2,entregue,536.28,425851,425909
721,9501,40,34,2025-02-09,2025,2,entregue,612.17,163621,163845
722,233,46,9,2025-02-15,2025,2,atrasada,1242.89,266820,266987
723,370,12,36,2025-02-11,2025,2,entregue,587.86,429691,429750
724,749,12,4,2025-02-10,2025,2,entregue,799.74,457980,457999
725,2161,34,38,2025-02-10,2025,2,entregue,1493.62,425909,426116
726,3522,11,23,2025-02-12,2025,2,entregue,51.53,427059,427192
727,5062,16,9,2025-02-12,2025,2,entregue,1222.12,266987,267154
728,5351,50,35,2025-02-11,2025,2,entregue,1015.98,169265,169399
729,5768,15,14,2025-02-15,2025,2,atrasada,1301.20,129848,129881
730,6596,10,40,2025-02-12,2025,2,entregue,488.62,84272,84456
731,7569,46,46,2025-02-12,2025,2,entregue,1020.66,352910,353071
732,7839,16,5,2025-02-11,2025,2,entregue,726.94,494630,494829
733,8197,42,9,2025-02-14,2025,2,atrasada,167.46,267154,267398
