id,cliente_id,data_pedido,prazo_entrega,valor
612,129,2025-10-30,2025-11-02,3437.42
613,104,2026-04-15,2026-04-18,3017.16
614,297,2026-06-11,2026-06-14,4920.89
615,300,2025-06-04,2025-06-07,1449.67
616,33,2025-07-25,2025-07-28,734.91
617,47,2025-09-04,2025-09-07,1156.71
618,238,2025-02-05,2025-02-08,2659.31
619,61,2026-05-06,2026-05-09,2401.95
620,187,2025-07-09,2025-07-12,2499.70
621,83,2025-09-10,2025-09-13,4232.25
622,38,2025-04-28,2025-05-01,4863.04
623,99,2026-04-29,2026-05-02,2791.60
624,170,2026-01-22,2026-01-25,3817.79
625,71,2026-02-23,2026-02-26,4207.55
626,178,2026-05-23,2026-05-26,1172.54
627,195,2026-04-17,2026-04-20,255.88
628,243,2025-11-14,2025-11-17,3336.01
629,79,2026-03-03,2026-03-06,2618.12
630,22,2026-01-22,2026-01-25,534.11
631,114,2025-05-14,2025-05-17,1640.65
632,257,2025-12-15,2025-12-18,1089.26
633,154,2025-04-12,2025-04-15,2263.51
634,265,2025-12-04,2025-12-07,1769.53
635,54,2025-12-01,2025-12-04,742.91
636,158,2025-02-19,2025-02-22,2898.79
637,246,2025-02-05,2025-02-08,2499.06
638,34,2025-01-07,2025-01-10,2840.07
639,18,2026-03-03,2026-03-06,4839.40
640,162,2025-09-30,2025-10-03,3187.43
641,203,2026-02-28,2026-03-03,4609.34
642,196,2025-05-29,2025-06-01,1649.31
643,15,2025-02-12,2025-02-15,4691.22
644,158,2026-01-09,2026-01-12,3794.22
645,137,2026-03-07,2026-03-10,1572.58
646,125,2026-02-13,2026-02-16,4394.50
647,75,2025-12-22,2025-12-25,4637.03
648,170,2025-01-03,2025-01-06,2107.45
649,176,2026-02-21,2026-02-24,1342.56
650,2,2025-06-12,2025-06-15,4445.54
651,299,2026-04-04,2026-04-07,3902.69
652,223,2025-07-22,2025-07-25,542.55
653,266,2025-10-25,2025-10-28,3151.82
654,227,2025-11-18,2025-11-21,3999.32
655,69,2026-03-04,2026-03-07,1091.59
656,127,2025-02-05,2025-02-08,2144.78
657,147,2026-01-26,2026-01-29,3560.38
658,300,2025-12-23,2025-12-26,2743.62
659,149,2026-05-21,2026-05-24,794.90
660,150,2026-03-19,2026-03-22,531.70
661,79,2025-01-21,2025-01-24,2160.82
662,271,2026-05-16,2026-05-19,4254.00
663,238,2025-01-24,2025-01-27,1566.71
664,238,2025-03-29,2025-04-01,1434.34
665,103,2025-11-01,2025-11-04,3239.67
666,233,2026-01-08,2026-01-11,4935.93
667,115,2026-03-26,2026-03-29,3603.90
668,225,2025-06-19,2025-06-22,1426.07
669,284,2026-01-28,2026-01-31,3387.92
670,252,2026-03-05,2026-03-08,1959.01
671,81,2026-06-13,2026-06-16,1016.68
672,66,2025-03-04,2025-03-07,4588.00
673,291,2025-04-14,2025-04-17,3732.74
674,250,2025-12-09,2025-12-12,471.75
675,38,2026-05-09,2026-05-12,3089.06
676,1,2026-01-26,2026-01-29,2710.36
677,72,2025-09-02,2025-09-05,3534.92
678,274,2025-03-05,2025-03-08,2049.59
679,44,2025-07-29,2025-08-01,4069.90
680,293,2025-11-11,2025-11-14,3393.19
681,208,2025-08-28,2025-08-31,3694.79
682,141,2025-12-15,2025-12-18,1156.73
683,288,2026-05-01,2026-05-04,4468.17
684,12,2026-01-03,2026-01-06,4742.11
685,42,2026-05-14,2026-05-17,2844.10
686,100,2026-01-27,2026-01-30,2784.07
687,271,2025-11-08,2025-11-11,3134.80
688,135,2025-06-02,2025-06-05,2848.21
689,81,2025-03-21,2025-03-24,4199.51
690,93,2026-05-25,2026-05-28,864.80
691,270,2026-02-24,2026-02-27,1240.18
692,297,2025-04-05,2025-04-08,4685.25
693,218,2025-06-06,2025-06-09,4757.73
694,68,2025-07-05,2025-07-08,3319.02
695,224,2025-10-03,2025-10-06,3793.95
696,260,2026-04-27,2026-04-30,1303.99
697,263,2025-01-23,2025-01-26,4528.44
698,156,2025-01-27,2025-01-30,1488.28
699,262,2026-03-05,2026-03-08,4901.01
700,67,2025-08-11,2025-08-14,1736.39
701,8,2025-05-09,2025-05-12,4501.18
702,54,2025-10-21,2025-10-24,497.52
703,283,2026-03-28,2026-03-31,3985.70
704,88,2025-04-02,2025-04-05,4010.90
705,92,2026-01-15,2026-01-18,2000.96
706,89,2025-11-25,2025-11-28,1104.41
707,149,2026-03-09,2026-03-12,2215.35
708,24,2025-06-18,2025-06-21,875.03
709,85,2026-03-06,2026-03-09,3915.31
710,38,2025-08-27,2025-08-30,2389.97
711,146,2025-02-26,2025-03-01,490.49
712,174,2025-01-08,2025-01-11,453.57
713,39,2025-12-23,2025-12-26,2561.25
714,179,2025-08-19,2025-08-22,1543.46
715,169,2025-08-26,2025-08-29,1706.36
716,24,2026-06-13,2026-06-16,2376.98
717,223,2025-09-06,2025-09-09,1072.40
718,4,2025-07-12,2025-07-15,2503.84
719,234,2025-04-12,2025-04-15,2812.52
720,46,2025-01-27,2025-01-30,765.64
721,152,2025-10-16,2025-10-19,1352.74
722,293,2026-02-12,2026-02-15,4542.23
723,229,2025-05-05,2025-05-08,4624.84
724,219,2025-01-25,2025-01-28,2282.39
725,8,2025-07-03,2025-07-06,287.00
726,253,2025-11-15,2025-11-18,599.49
727,135,2025-07-21,2025-07-24,1754.06
728,135,2026-06-17,2026-06-20,1924.99
729,133,2025-09-03,2025-09-06,2368.16
730,95,2025-01-08,2025-01-11,3803.94
731,27,2026-06-11,2026-06-14,2609.97
732,10,2025-11-08,2025-11-11,733.04
733,67,2025-07-17,2025-07-20,2322.05
734,270,2025-07-12,2025-07-15,1665.11
735,257,2026-06-03,2026-06-06,679.90
736,196,2026-03-28,2026-03-31,3497.86
737,206,2025-10-01,2025-10-04,2529.14
738,238,2025-04-16,2025-04-19,1608.21
739,119,2025-10-08,2025-10-11,2268.46
740,277,2025-05-27,2025-05-30,1877.45
741,80,2025-10-16,2025-10-19,3599.86
742,166,2025-02-04,2025-02-07,1951.74
743,265,2025-04-28,2025-05-01,1005.30
744,41,2025-12-31,2026-01-03,4895.55
745,284,2025-02-01,2025-02-04,4331.80
746,175,2025-12-26,2025-12-29,1230.82
747,205,2025-05-24,2025-05-27,4837.18
748,59,2025-05-19,2025-05-22,4104.44
749,231,2025-02-10,2025-02-13,2507.51
750,256,2026-02-17,2026-02-20,3602.41
751,184,2025-05-13,2025-05-16,4246.63
752,137,2025-05-27,2025-05-30,736.08
753,174,2025-05-20,2025-05-23,814.70
754,238,2026-03-31,2026-04-03,2460.28
755,183,2026-01-24,2026-01-27,1563.37
756,1,2025-12-20,2025-12-23,4258.44
757,170,2026-02-13,2026-02-16,4904.33
758,81,2025-05-06,2025-05-09,2193.73
759,80,2025-04-04,2025-04-07,4564.28
760,98,2026-02-19,2026-02-22,3177.00
761,210,2025-05-12,2025-05-15,1560.76
762,207,2025-06-02,2025-06-05,1125.49
763,175,2025-10-01,2025-10-04,2106.97
764,66,2025-12-25,2025-12-28,1484.42
765,291,2025-04-10,2025-04-13,1629.88
766,294,2026-03-31,2026-04-03,3815.98
767,182,2025-01-01,2025-01-04,363.80
768,173,2025-09-27,2025-09-30,1784.40
769,110,2026-02-09,2026-02-12,2744.66
770,116,2026-03-03,2026-03-06,374.67
771,40,2025-12-22,2025-12-25,4429.43
772,222,2025-11-25,2025-11-28,4203.67
773,38,2026-05-07,2026-05-10,3472.07
774,157,2025-02-20,2025-02-23,3215.97
775,56,2025-01-17,2025-01-20,2191.76
776,25,2026-05-06,2026-05-09,3603.21
777,289,2025-12-10,2025-12-13,3929.75
778,188,2026-05-16,2026-05-19,1007.42
779,93,2026-02-24,2026-02-27,2131.78
780,33,2025-09-22,2025-09-25,1771.73
781,295,2025-12-11,2025-12-14,4827.84
782,92,2025-02-20,2025-02-23,1691.24
783,56,2026-06-18,2026-06-21,2375.17
784,235,2025-05-06,2025-05-09,2134.83
785,234,2026-04-28,2026-05-01,1786.85
786,74,2025-09-22,2025-09-25,3920.15
787,14,2026-03-28,2026-03-31,284.18
788,146,2026-03-16,2026-03-19,4323.54
789,204,2025-04-21,2025-04-24,4098.58
790,261,2026-02-04,2026-02-07,881.10
791,3,2025-08-23,2025-08-26,789.22
792,10,2026-06-19,2026-06-22,4039.84
793,180,2025-08-04,2025-08-07,3396.58
794,15,2026-04-15,2026-04-18,4209.67
795,83,2025-10-30,2025-11-02,330.48
796,65,2025-04-22,2025-04-25,1898.10
797,235,2025-01-18,2025-01-21,4840.63
798,227,2025-01-10,2025-01-13,2935.78
799,192,2026-05-07,2026-05-10,2735.74
800,9,2025-10-06,2025-10-09,4975.89
801,198,2025-04-09,2025-04-12,1361.68
802,162,2025-10-15,2025-10-18,3026.41
803,87,2026-01-19,2026-01-22,746.48
804,182,2025-11-06,2025-11-09,2331.30
805,50,2025-01-27,2025-01-30,2999.81
806,128,2025-08-08,2025-08-11,4924.77
807,275,2026-01-22,2026-01-25,3445.84
808,188,2026-01-02,2026-01-05,3739.91
809,90,2025-03-10,2025-03-13,492.25
810,133,2026-03-19,2026-03-22,1458.01
811,252,2025-12-08,2025-12-11,767.04
812,219,2025-12-26,2025-12-29,1216.77
813,279,2025-03-17,2025-03-20,3526.86
814,194,2025-10-30,2025-11-02,1449.92
815,246,2025-10-14,2025-10-17,1959.91
816,287,2026-02-07,2026-02-10,1789.08
817,112,2025-03-05,2025-03-08,4285.70
818,210,2025-06-21,2025-06-24,2196.28
819,232,2025-09-01,2025-09-04,4615.46
820,84,2026-02-23,2026-02-26,2110.95
821,239,2026-05-07,2026-05-10,574.47
822,65,2025-03-14,2025-03-17,392.07
823,157,2025-05-23,2025-05-26,954.58
824,96,2026-06-12,2026-06-15,3500.90
825,24,2025-08-11,2025-08-14,212.27
826,143,2026-05-14,2026-05-17,3352.70
827,265,2026-03-09,2026-03-12,1609.87
828,94,2025-08-04,2025-08-07,4831.66
829,245,2025-01-04,2025-01-07,1402.32
830,221,2025-12-18,2025-12-21,1357.71
831,178,2026-02-14,2026-02-17,2813.23
832,178,2026-05-30,2026-06-02,264.75
833,138,2025-10-27,2025-10-30,3049.35
834,111,2026-05-19,2026-05-22,1402.86
835,133,2025-05-06,2025-05-09,623.57
836,67,2025-03-17,2025-03-20,3435.41
837,19,2025-12-26,2025-12-29,2725.73
838,59,2025-03-01,2025-03-04,4039.21
839,221,2026-02-14,2026-02-17,3200.25
840,184,2025-03-22,2025-03-25,592.64
841,217,2026-04-13,2026-04-16,1355.53
842,214,2025-03-18,2025-03-21,767.53
843,1,2025-12-29,2026-01-01,4591.63
844,18,2025-05-31,2025-06-03,2742.48
845,300,2025-11-05,2025-11-08,2045.31
846,222,2026-02-23,2026-02-26,2402.13
847,213,2025-08-05,2025-08-08,476.37
848,278,2025-03-01,2025-03-04,3807.04
849,166,2025-10-25,2025-10-28,3484.45
850,5,2025-08-20,2025-08-23,1735.42
851,263,2025-08-30,2025-09-02,4173.16
852,262,2025-05-12,2025-05-15,781.79
853,250,2025-01-11,2025-01-14,4731.10
854,200,2025-12-16,2025-12-19,1215.52
855,161,2026-05-11,2026-05-14,2690.59
856,136,2026-03-28,2026-03-31,2041.78
857,177,2026-03-04,2026-03-07,1996.60
858,208,2026-05-29,2026-06-01,519.53
859,90,2025-11-15,2025-11-18,451.79
860,282,2025-01-14,2025-01-17,982.19
861,240,2025-07-03,2025-07-06,842.62
862,78,2025-02-20,2025-02-23,3812.98
863,275,2025-04-29,2025-05-02,1270.85
864,61,2025-09-06,2025-09-09,746.42
865,8,2025-12-01,2025-12-04,911.98
866,143,2026-04-03,2026-04-06,4875.55
867,282,2025-01-21,2025-01-24,4898.59
868,77,2026-04-07,2026-04-10,2665.94
869,28,2025-05-28,2025-05-31,1324.44
870,118,2025-12-05,2025-12-08,471.78
871,209,2025-10-10,2025-10-13,4790.14
872,144,2026-03-12,2026-03-15,385.66
873,243,2025-03-08,2025-03-11,975.54
874,96,2025-05-24,2025-05-27,4845.13
875,107,2025-07-24,2025-07-27,1560.60
876,240,2026-01-27,2026-01-30,4174.78
877,266,2026-02-11,2026-02-14,780.58
878,163,2026-02-28,2026-03-03,2239.41
879,180,2025-08-05,2025-08-08,4903.73
880,276,2025-08-30,2025-09-02,1380.23
881,256,2026-06-20,2026-06-23,4866.76
882,223,2025-08-18,2025-08-21,1246.07
883,8,2025-06-23,2025-06-26,4331.93
884,204,2026-04-25,2026-04-28,1414.76
885,68,2026-06-17,2026-06-20,4435.12
886,205,2026-01-10,2026-01-13,1820.49
887,251,2026-01-27,2026-01-30,1139.05
888,241,2025-09-10,2025-09-13,2982.30
889,189,2025-01-04,2025-01-07,1624.09
890,151,2025-02-18,2025-02-21,3271.93
891,274,2025-01-30,2025-02-02,4102.29
892,269,2025-10-04,2025-10-07,968.19
893,111,2026-05-04,2026-05-07,4270.45
894,241,2026-02-10,2026-02-13,3846.11
895,152,2026-01-05,2026-01-08,2806.94
896,80,2025-12-02,2025-12-05,4997.36
897,8,2025-10-10,2025-10-13,3002.80
898,193,2025-09-10,2025-09-13,3377.34
899,119,2026-02-27,2026-03-02,3213.69
900,144,2025-02-28,2025-03-03,3998.36
901,146,2025-07-24,2025-07-27,4678.73
902,130,2025-07-07,2025-07-10,2383.70
903,225,2025-05-23,2025-05-26,3045.90
904,203,2026-03-23,2026-03-26,1777.43
905,292,2025-06-23,2025-06-26,4779.09
906,149,2025-04-07,2025-04-10,1060.70
907,268,2025-04-17,2025-04-20,2653.83
908,8,2025-10-18,2025-10-21,2452.72
909,91,2025-10-14,2025-10-17,1648.67
910,193,2025-05-07,2025-05-10,379.52
911,96,2025-11-28,2025-12-01,3650.09
912,276,2026-03-02,2026-03-05,4102.65
913,67,2025-06-27,2025-06-30,3235.96
914,68,2026-04-29,2026-05-02,2392.40
915,86,2025-12-16,2025-12-19,1845.62
916,54,2025-06-17,2025-06-20,2008.66
917,113,2025-04-25,2025-04-28,777.98
918,68,2025-01-13,2025-01-16,725.27
919,268,2025-07-15,2025-07-18,1218.03
920,34,2025-08-29,2025-09-01,2948.16
921,204,2025-10-16,2025-10-19,1371.28
922,162,2025-12-16,2025-12-19,2392.44
923,28,2026-04-11,2026-04-14,1920.62
924,207,2026-05-19,2026-05-22,772.85
925,218,2026-02-19,2026-02-22,4587.47
926,245,2025-09-17,2025-09-20,2142.18
927,236,2025-04-16,2025-04-19,1311.65
928,173,2025-12-12,2025-12-15,1508.33
929,253,2025-10-03,2025-10-06,4544.06
930,231,2025-03-17,2025-03-20,4779.15
931,266,2025-11-26,2025-11-29,814.16
932,2,2025-03-31,2025-04-03,2699.95
933,214,2026-01-30,2026-02-02,3977.20
934,97,2025-01-04,2025-01-07,1133.23
935,250,2026-03-18,2026-03-21,939.90
936,138,2025-12-12,2025-12-15,1007.90
937,207,2025-04-14,2025-04-17,2025.77
938,264,2025-06-18,2025-06-21,4571.53
939,271,2025-05-30,2025-06-02,4678.76
940,167,2025-02-19,2025-02-22,2350.47
941,196,2025-08-06,2025-08-09,764.17
942,298,2025-08-12,2025-08-15,3999.33
943,207,2025-04-11,2025-04-14,2856.88
944,264,2026-01-01,2026-01-04,839.58
945,86,2025-09-11,2025-09-14,4269.18
946,257,2025-01-02,2025-01-05,996.68
947,156,2026-02-24,2026-02-27,3362.43
948,173,2026-03-12,2026-03-15,3232.96
949,300,2026-02-17,2026-02-20,2926.58
950,108,2025-04-16,2025-04-19,1167.08
951,7,2025-09-12,2025-09-15,3143.08
952,32,2025-03-27,2025-03-30,4318.09
953,46,2026-03-30,2026-04-02,1662.39
954,150,2026-03-11,2026-03-14,4335.50
955,171,2025-12-10,2025-12-13,569.18
956,213,2026-02-02,2026-02-05,452.29
957,97,2025-12-11,2025-12-14,724.55
958,246,2026-01-12,2026-01-15,4796.82
959,169,2026-05-14,2026-05-17,4403.07
960,173,2025-04-01,2025-04-04,3397.90
961,35,2026-01-12,2026-01-15,2285.36
962,232,2025-03-03,2025-03-06,3977.64
963,271,2025-07-19,2025-07-22,926.03
964,194,2025-04-15,2025-04-18,2377.26
965,183,2025-08-29,2025-09-01,3356.64
966,154,2025-01-15,2025-01-18,3637.79
967,28,2026-03-12,2026-03-15,2815.24
968,169,2025-07-10,2025-07-13,1380.42
969,133,2026-02-07,2026-02-10,3433.32
970,241,2025-06-14,2025-06-17,3853.93
971,92,2025-03-24,2025-03-27,4538.79
972,218,2025-10-31,2025-11-03,3729.39
973,207,2025-05-29,2025-06-01,3498.42
974,18,2025-04-08,2025-04-11,3012.41
975,78,2025-09-18,2025-09-21,2340.53
976,21,2025-10-07,2025-10-10,2407.46
977,209,2026-01-24,2026-01-27,1285.63
978,46,2025-10-16,2025-10-19,639.87
979,6,2026-01-24,2026-01-27,2095.49
980,146,2025-05-14,2025-05-17,923.05
981,62,2025-10-28,2025-10-31,2805.97
982,50,2025-02-20,2025-02-23,1772.98
983,3,2026-03-18,2026-03-21,1278.89
984,262,2025-10-20,2025-10-23,4513.77
985,214,2025-11-22,2025-11-25,1379.23
986,100,2026-02-11,2026-02-14,507.81
987,193,2025-09-15,2025-09-18,245.94
988,135,2026-01-16,2026-01-19,3929.56
989,259,2025-07-29,2025-08-01,2095.17
990,80,2026-01-17,2026-01-20,4724.87
991,169,2026-02-19,2026-02-22,726.76
992,145,2026-05-13,2026-05-16,474.48
993,198,2026-06-10,2026-06-13,251.13
994,257,2026-04-20,2026-04-23,4476.87
995,79,2025-03-08,2025-03-11,1368.69
996,4,2025-06-11,2025-06-14,1251.70
997,116,2025-12-27,2025-12-30,4844.21
998,196,2025-08-11,2025-08-14,4815.72
999,279,2025-01-14,2025-01-17,1998.72
1000,109,2026-05-02,2026-05-05,2768.49
1001,153,2026-03-28,2026-03-31,1761.82
1002,292,2025-06-28,2025-07-01,3722.78
1003,298,2026-02-05,2026-02-08,4706.48
1004,170,2025-01-30,2025-02-02,1386.73
1005,281,2026-04-13,2026-04-16,2235.48
1006,132,2025-06-05,2025-06-08,4429.88
1007,283,2026-01-28,2026-01-31,4480.98
1008,99,2025-05-03,2025-05-06,4674.92
1009,200,2025-11-07,2025-11-10,3173.89
1010,190,2026-05-06,2026-05-09,2290.88
1011,20,2025-07-28,2025-07-31,4461.55
1012,37,2025-11-11,2025-11-14,4243.24
1013,29,2026-02-13,2026-02-16,3531.92
1014,293,2026-02-17,2026-02-20,2151.45
1015,245,2025-03-11,2025-03-14,4390.52
1016,20,2025-05-17,2025-05-20,470.66
1017,241,2026-04-29,2026-05-02,4760.46
1018,95,2025-12-08,2025-12-11,2626.93
1019,73,2025-06-26,2025-06-29,2607.72
1020,142,2025-03-20,2025-03-23,3436.34
1021,172,2026-04-15,2026-04-18,420.35
1022,8,2025-03-14,2025-03-17,3737.66
1023,129,2025-05-12,2025-05-15,2462.90
1024,209,2026-04-08,2026-04-11,3572.44
1025,280,2026-05-06,2026-05-09,3760.67
1026,265,2026-01-23,2026-01-26,3582.11
1027,230,2026-02-12,2026-02-15,248.18
1028,122,2025-12-03,2025-12-06,2626.04
1029,56,2025-08-16,2025-08-19,1848.89
1030,97,2025-09-20,2025-09-23,762.27
1031,159,2025-05-02,2025-05-05,3966.41
1032,65,2025-10-27,2025-10-30,316.18
1033,207,2025-05-22,2025-05-25,3105.97
1034,186,2026-01-10,2026-01-13,2325.91
1035,240,2025-08-27,2025-08-30,4503.90
1036,209,2025-04-04,2025-04-07,3846.88
1037,219,2025-02-28,2025-03-03,2019.91
1038,154,2026-03-27,2026-03-30,1303.88
1039,210,2026-06-18,2026-06-21,2345.52
1040,153,2025-02-13,2025-02-16,1293.13
1041,102,2025-11-24,2025-11-27,3241.02
1042,19,2025-09-06,2025-09-09,3072.70
1043,291,2026-06-09,2026-06-12,2244.43
1044,1,2025-01-17,2025-01-20,1226.14
1045,257,2025-06-19,2025-06-22,3556.51
1046,162,2026-01-12,2026-01-15,4541.95
1047,12,2026-05-18,2026-05-21,1482.09
1048,13,2025-03-07,2025-03-10,2271.61
1049,175,2025-08-22,2025-08-25,2469.05
1050,236,2025-04-22,2025-04-25,2589.83
1051,116,2025-01-10,2025-01-13,1481.43
1052,292,2025-01-22,2025-01-25,1251.78
1053,152,2025-08-15,2025-08-18,3641.90
1054,243,2026-03-17,2026-03-20,599.17
1055,280,2026-03-12,2026-03-15,3532.18
1056,13,2025-08-19,2025-08-22,3837.24
1057,195,2026-01-21,2026-01-24,2097.27
1058,53,2025-09-10,2025-09-13,3971.23
1059,19,2026-05-12,2026-05-15,4342.44
1060,293,2025-10-16,2025-10-19,4059.99
1061,285,2025-10-25,2025-10-28,372.11
1062,189,2026-03-04,2026-03-07,3245.90
1063,279,2025-05-16,2025-05-19,2366.24
1064,155,2025-05-21,2025-05-24,704.56
1065,133,2025-11-28,2025-12-01,4550.07
1066,41,2026-02-28,2026-03-03,3076.48
1067,46,2025-05-14,2025-05-17,3753.37
1068,12,2025-02-13,2025-02-16,2181.40
1069,123,2026-03-27,2026-03-30,4660.59
1070,215,2025-11-14,2025-11-17,361.62
1071,298,2025-03-28,2025-03-31,4266.74
1072,201,2026-06-17,2026-06-20,814.62
1073,258,2025-08-23,2025-08-26,713.09
1074,174,2025-08-18,2025-08-21,2291.86
1075,217,2025-08-08,2025-08-11,304.98
1076,253,2025-03-07,2025-03-10,478.93
1077,7,2025-08-16,2025-08-19,726.80
1078,200,2025-05-09,2025-05-12,3443.28
1079,196,2025-07-07,2025-07-10,1980.56
1080,292,2025-04-19,2025-04-22,757.01
1081,149,2025-11-29,2025-12-02,3348.60
1082,255,2025-06-09,2025-06-12,3034.12
1083,145,2025-08-16,2025-08-19,1401.36
1084,293,2026-02-18,2026-02-21,4810.46
1085,139,2025-07-17,2025-07-20,4412.31
1086,189,2025-11-27,2025-11-30,1889.92
1087,208,2025-04-24,2025-04-27,3819.97
1088,51,2025-04-14,2025-04-17,3489.30
1089,296,2025-09-26,2025-09-29,1506.41
1090,246,2025-07-17,2025-07-20,944.10
1091,269,2025-11-24,2025-11-27,4626.69
1092,107,2026-05-09,2026-05-12,3616.90
1093,144,2025-11-18,2025-11-21,813.96
1094,57,2026-04-22,2026-04-25,504.41
1095,69,2025-10-15,2025-10-18,3200.16
1096,136,2025-07-03,2025-07-06,282.46
1097,16,2025-07-19,2025-07-22,3054.14
1098,224,2025-05-07,2025-05-10,2388.65
1099,177,2025-05-21,2025-05-24,3795.98
1100,269,2025-07-12,2025-07-15,4907.70
1101,11,2025-08-13,2025-08-16,4364.36
1102,268,2025-07-24,2025-07-27,3977.55
1103,63,2025-10-25,2025-10-28,787.86
1104,241,2025-12-13,2025-12-16,4771.02
1105,46,2025-07-04,2025-07-07,1328.24
1106,118,2025-01-03,2025-01-06,613.76
1107,256,2026-05-26,2026-05-29,313.94
1108,132,2025-04-04,2025-04-07,2754.42
1109,181,2025-01-07,2025-01-10,4305.37
1110,188,2026-06-03,2026-06-06,813.63
1111,218,2025-11-17,2025-11-20,4451.40
1112,290,2025-11-04,2025-11-07,2173.83
1113,108,2025-07-11,2025-07-14,2917.43
1114,83,2026-05-21,2026-05-24,633.56
1115,20,2025-11-01,2025-11-04,4080.46
1116,231,2026-01-07,2026-01-10,2686.85
1117,164,2025-07-10,2025-07-13,3351.19
1118,53,2025-09-06,2025-09-09,700.69
1119,13,2026-05-18,2026-05-21,3906.98
1120,3,2025-12-20,2025-12-23,2687.28
1121,124,2025-03-27,2025-03-30,1567.16
1122,205,2025-01-30,2025-02-02,3193.05
1123,122,2025-09-08,2025-09-11,731.96
1124,63,2026-02-02,2026-02-05,2560.68
1125,136,2025-12-17,2025-12-20,4993.26
1126,104,2026-04-04,2026-04-07,516.71
1127,143,2025-09-25,2025-09-28,1732.14
1128,144,2025-02-25,2025-02-28,346.47
1129,128,2026-03-11,2026-03-14,2823.27
1130,87,2026-04-29,2026-05-02,1557.28
1131,107,2025-04-17,2025-04-20,996.75
1132,191,2025-11-04,2025-11-07,4597.05
1133,111,2026-06-06,2026-06-09,2563.45
1134,204,2025-11-22,2025-11-25,2153.24
1135,158,2025-05-16,2025-05-19,2302.89
1136,220,2025-07-11,2025-07-14,2835.57
1137,28,2026-04-08,2026-04-11,2445.53
1138,265,2025-12-01,2025-12-04,635.40
1139,37,2025-03-08,2025-03-11,432.52
1140,69,2026-04-08,2026-04-11,4500.25
1141,177,2025-07-09,2025-07-12,3378.35
1142,40,2025-03-19,2025-03-22,1244.56
1143,242,2025-09-13,2025-09-16,3620.11
1144,48,2026-06-16,2026-06-19,4392.58
1145,168,2025-06-09,2025-06-12,1119.65
1146,158,2025-02-21,2025-02-24,1114.83
1147,39,2026-05-25,2026-05-28,1105.57
1148,180,2025-11-04,2025-11-07,2105.54
1149,128,2026-02-06,2026-02-09,4000.43
1150,183,2026-01-13,2026-01-16,796.45
1151,257,2025-09-08,2025-09-11,3924.55
1152,231,2025-01-23,2025-01-26,2093.76
1153,147,2025-02-26,2025-03-01,386.03
1154,265,2026-06-24,2026-06-27,689.17
1155,105,2025-07-04,2025-07-07,2336.78
1156,153,2025-10-11,2025-10-14,550.15
1157,136,2026-05-14,2026-05-17,615.03
1158,76,2025-03-22,2025-03-25,1597.03
1159,15,2025-02-24,2025-02-27,1372.44
1160,103,2025-04-17,2025-04-20,4098.83
1161,166,2026-06-04,2026-06-07,2504.07
1162,42,2025-11-18,2025-11-21,3247.06
1163,269,2026-02-06,2026-02-09,3536.70
1164,167,2025-06-25,2025-06-28,3364.38
1165,66,2026-05-04,2026-05-07,687.70
1166,8,2025-05-03,2025-05-06,495.48
1167,82,2025-03-22,2025-03-25,1172.43
1168,159,2026-03-26,2026-03-29,2567.49
1169,43,2026-04-08,2026-04-11,632.46
1170,226,2026-02-05,2026-02-08,1082.14
1171,244,2026-04-07,2026-04-10,1011.12
1172,192,2025-04-26,2025-04-29,611.66
1173,296,2025-09-10,2025-09-13,2191.52
1174,98,2026-05-22,2026-05-25,281.26
1175,231,2025-03-13,2025-03-16,4500.67
1176,240,2025-04-09,2025-04-12,1275.49
1177,155,2025-10-20,2025-10-23,3924.18
1178,193,2025-02-15,2025-02-18,944.17
1179,264,2025-03-27,2025-03-30,4180.14
1180,12,2025-10-28,2025-10-31,2403.32
1181,258,2025-12-04,2025-12-07,2680.45
1182,54,2025-12-10,2025-12-13,3968.80
1183,224,2026-06-19,2026-06-22,3014.08
1184,295,2026-05-26,2026-05-29,3470.73
1185,64,2026-01-27,2026-01-30,3163.36
1186,69,2025-09-01,2025-09-04,2282.08
1187,53,2026-03-02,2026-03-05,3001.08
1188,256,2026-01-01,2026-01-04,1777.51
1189,3,2026-01-19,2026-01-22,1505.30
1190,294,2026-02-20,2026-02-23,607.75
1191,56,2025-03-20,2025-03-23,4432.98
1192,68,2025-10-30,2025-11-02,3731.99
1193,61,2026-02-14,2026-02-17,3611.72
1194,237,2025-01-15,2025-01-18,1475.23
1195,193,2025-05-23,2025-05-26,3457.14
1196,91,2026-06-23,2026-06-26,3905.79
1197,141,2026-03-14,2026-03-17,1988.73
1198,168,2025-10-22,2025-10-25,4536.49
